iter,loss,rmse
948,0.7757,0.6705
949,0.7756,0.6703
950,0.7754,0.6701
951,0.7753,0.6699
952,0.7751,0.6697
953,0.7749,0.6695
954,0.7748,0.6693
955,0.7746,0.6691
956,0.7745,0.6690
957,0.7743,0.6688
958,0.7742,0.6686
959,0.7740,0.6684
960,0.7738,0.6683
961,0.7737,0.6681
962,0.7735,0.6679
963,0.7733,0.6677
964,0.7731,0.6674
965,0.7730,0.6672
966,0.7728,0.6671
967,0.7727,0.6668
968,0.7725,0.6667
969,0.7723,0.6665
970,0.7722,0.6663
971,0.7720,0.6661
972,0.7719,0.6659
973,0.7717,0.6656
974,0.7715,0.6655
975,0.7714,0.6653
976,0.7712,0.6651
977,0.7711,0.6649
978,0.7709,0.6647
979,0.7707,0.6645
980,0.7706,0.6643
981,0.7704,0.6641
982,0.7702,0.6638
983,0.7700,0.6636
984,0.7699,0.6635
985,0.7697,0.6632
986,0.7696,0.6630
987,0.7694,0.6629
988,0.7693,0.6627
989,0.7691,0.6625
990,0.7689,0.6623
991,0.7688,0.6621
992,0.7686,0.6619
993,0.7685,0.6617
994,0.7683,0.6615
995,0.7682,0.6614
996,0.7680,0.6612
997,0.7679,0.6610
998,0.7677,0.6608
999,0.7676,0.6606
1000,0.7674,0.6605
1001,0.7673,0.6603
1002,0.7671,0.6601
1003,0.7670,0.6600
1004,0.7668,0.6598
1005,0.7667,0.6596
1006,0.7665,0.6594
1007,0.7664,0.6592
1008,0.7662,0.6590
1009,0.7660,0.6589
1010,0.7659,0.6586
1011,0.7657,0.6584
1012,0.7656,0.6583
1013,0.7654,0.6581
1014,0.7653,0.6579
1015,0.7651,0.6577
1016,0.7650,0.6575
1017,0.7649,0.6574
1018,0.7647,0.6572
1019,0.7646,0.6570
1020,0.7644,0.6569
1021,0.7642,0.6567
1022,0.7641,0.6565
1023,0.7639,0.6564
1024,0.7638,0.6562
1025,0.7636,0.6560
1026,0.7634,0.6557
1027,0.7633,0.6555
1028,0.7631,0.6553
1029,0.7629,0.6551
1030,0.7628,0.6549
1031,0.7626,0.6547
1032,0.7625,0.6546
1033,0.7623,0.6544
1034,0.7622,0.6542
1035,0.7620,0.6540
1036,0.7619,0.6538
1037,0.7617,0.6536
1038,0.7616,0.6535
1039,0.7615,0.6533
1040,0.7613,0.6532
1041,0.7612,0.6530
1042,0.7610,0.6529
1043,0.7609,0.6527
1044,0.7607,0.6525
1045,0.7606,0.6523
1046,0.7604,0.6521
1047,0.7603,0.6519
1048,0.7601,0.6518
1049,0.7600,0.6516
1050,0.7598,0.6514
1051,0.7597,0.6512
1052,0.7595,0.6510
1053,0.7594,0.6509
1054,0.7592,0.6507
1055,0.7591,0.6505
1056,0.7590,0.6503
1057,0.7588,0.6502
1058,0.7587,0.6500
1059,0.7585,0.6498
1060,0.7584,0.6497
1061,0.7582,0.6495
1062,0.7581,0.6493
1063,0.7579,0.6492
1064,0.7578,0.6490
1065,0.7576,0.6488
1066,0.7575,0.6486
1067,0.7573,0.6484
1068,0.7572,0.6482
1069,0.7570,0.6481
1070,0.7569,0.6479
1071,0.7567,0.6477
1072,0.7566,0.6475
1073,0.7564,0.6474
1074,0.7563,0.6472
1075,0.7562,0.6470
1076,0.7560,0.6469
1077,0.7559,0.6467
1078,0.7557,0.6465
1079,0.7556,0.6463
1080,0.7555,0.6462
1081,0.7553,0.6460
1082,0.7551,0.6458
1083,0.7550,0.6456
1084,0.7548,0.6454
1085,0.7546,0.6452
1086,0.7545,0.6451
1087,0.7544,0.6449
1088,0.7542,0.6447
1089,0.7541,0.6446
1090,0.7539,0.6444
1091,0.7538,0.6442
1092,0.7536,0.6440
1093,0.7535,0.6439
1094,0.7533,0.6436
1095,0.7532,0.6435
1096,0.7531,0.6433
1097,0.7529,0.6432
1098,0.7528,0.6430
1099,0.7527,0.6429
1100,0.7526,0.6428
1101,0.7524,0.6426
1102,0.7523,0.6424
1103,0.7521,0.6422
1104,0.7520,0.6421
1105,0.7519,0.6419
1106,0.7517,0.6418
1107,0.7516,0.6416
1108,0.7514,0.6414
1109,0.7513,0.6412
1110,0.7511,0.6410
1111,0.7510,0.6409
1112,0.7508,0.6407
1113,0.7507,0.6405
1114,0.7505,0.6404
1115,0.7504,0.6402
1116,0.7503,0.6400
